sample	Extraction#	Specimen	Species	Feature_name	OTU	abundance	run	barcode	database	Broad.group	Phylum	Class	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	R1	pR1	R2	pR2	R3	pR3	R4	pR4	R5	pR5	R6	pR6	R7	pR7	R8	pR8	R9	pR9	R10	pR10	R11	pR11	R12	pR12	R13	pR13	R14	pR14	R15	pR15	R16	pR16	R17	pR17	R18	pR18	R19	pR19	R20	pR20
254Chuni	254	D1244-SS9	Chuniphyes multidentata	a2b5465ff6079232c2a56a855e4acf00	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Metridinidae_Pleuromamma	17	RUN3	134	GenBank	Copepod													Eukaryota	91.04	Metazoa	36.51	Ecdysozoa	36.51	Arthropoda	36.51	Crustacea	36.51	Maxillopoda	36.51	Copepoda	36.51	Calanoida	36.51	Metridinidae	36.51	Gaussia	18.25	Gaussia princeps 	18.25																		
254Chuni	254	D1244-SS9	Chuniphyes multidentata	5baa8e17c1bade43f5ffb2cc3b3c4041	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda	35	RUN3	152	GenBank	Copepod													Eukaryota	91.67	environmental samples	55.00	uncultured eukaryote	55.00																																		
254Chuni	254	D1244-SS9	Chuniphyes multidentata	52f46353c2f8762fa77f872101d4be60	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda	28	RUN3	152	GenBank	Copepod													Eukaryota	91.46	environmental samples	54.87	uncultured eukaryote	54.87																																		
254Chuni	254	D1244-SS9	Chuniphyes multidentata	2c1c252ed1232c58f0214766c995a116	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	70	RUN3	166	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	90.55	Metazoa	90.55	Ecdysozoa	90.55	Arthropoda	90.55	Crustacea	90.55	Maxillopoda	90.55	Copepoda	90.55	Calanoida	90.55	Augaptilidae	18.24	Haloptilus	18.24	Haloptilus longicornis	30.40																		
254Chuni	254	D1244-SS9	Chuniphyes multidentata	0a145469d887856a251dafc8520d3321	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	22	RUN3	166	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	90.55	Metazoa	90.55	Ecdysozoa	90.55	Arthropoda	90.55	Crustacea	90.55	Maxillopoda	90.55	Copepoda	90.55	Calanoida	90.55	Augaptilidae	18.24	Haloptilus	18.24	Haloptilus longicornis	30.40																		
254Chuni	254	D1244-SS9	Chuniphyes multidentata	2c1c252ed1232c58f0214766c995a116	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Metridinidae_Pleuromamma	70	RUN3	166	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	90.55	Metazoa	90.55	Ecdysozoa	90.55	Arthropoda	90.55	Crustacea	90.55	Maxillopoda	90.55	Copepoda	90.55	Calanoida	90.55	Augaptilidae	18.24	Haloptilus	18.24	Haloptilus longicornis	30.40																		
254Chuni	254	D1244-SS9	Chuniphyes multidentata	0a145469d887856a251dafc8520d3321	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Metridinidae_Pleuromamma	22	RUN3	166	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	90.55	Metazoa	90.55	Ecdysozoa	90.55	Arthropoda	90.55	Crustacea	90.55	Maxillopoda	90.55	Copepoda	90.55	Calanoida	90.55	Augaptilidae	18.24	Haloptilus	18.24	Haloptilus longicornis	30.40																		
254Chuni	254	D1244-SS9	Chuniphyes multidentata	3d9bd041d29627bdc3f12b59ee03a602	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Metridinidae	28	RUN3	179	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Metridinidae							Eukaryota	91.08	Metazoa	91.08	Ecdysozoa	91.08	Arthropoda	91.08	Crustacea	91.08	Maxillopoda	91.08	Copepoda	91.08	Calanoida	91.08	Metridinidae	72.91	Gaussia	18.23	Gaussia princeps 	18.23																		
254Chuni	254	D1244-SS9	Chuniphyes multidentata	d6c766710abe9fa0fbaf7d071588c779	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	21	RUN3	179	GenBank	Copepod													Eukaryota	91.66	Metazoa	55.07	Ecdysozoa	55.07	Arthropoda	55.07	Crustacea	55.07	Maxillopoda	55.07	Copepoda	55.07	Calanoida	55.07	Scolecitrichidae	36.71	Scolecithrix	18.35	Scolecithrix danae	18.35																		
254Chuni	254	D1244-SS9	Chuniphyes multidentata	3d9bd041d29627bdc3f12b59ee03a602	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Metridinidae	28	RUN3	179	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Metridinidae							Eukaryota	91.08	Metazoa	91.08	Ecdysozoa	91.08	Arthropoda	91.08	Crustacea	91.08	Maxillopoda	91.08	Copepoda	91.08	Calanoida	91.08	Metridinidae	72.91	Gaussia	18.23	Gaussia princeps 	18.23																		
254Chuni	254	D1244-SS9	Chuniphyes multidentata	e204fc0a00e5c0d6fdebe6513331efe8	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Metridinidae	46	RUN3	272	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Metridinidae							Eukaryota	89.50	Metazoa	71.56	Ecdysozoa	71.56	Arthropoda	71.56	Crustacea	71.56	Maxillopoda	71.56	Copepoda	71.56	Calanoida	71.56	Metridinidae	71.56	Gaussia	17.89	Gaussia princeps (0)																			
254Chuni	254	D1244-SS9	Chuniphyes multidentata	8d80c1d4c0158676b369922c6ce45a4b	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Eucalanidae	259	RUN3	272	GenBank	Copepod													Eukaryota	91.58	environmental samples	91.58	uncultured eukaryote	91.58																																		
254Chuni	254	D1244-SS9	Chuniphyes multidentata	e204fc0a00e5c0d6fdebe6513331efe8	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Metridinidae	46	RUN3	272	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Metridinidae							Eukaryota	89.50	Metazoa	71.56	Ecdysozoa	71.56	Arthropoda	71.56	Crustacea	71.56	Maxillopoda	71.56	Copepoda	71.56	Calanoida	71.56	Metridinidae	71.56	Gaussia	17.89	Gaussia princeps (0)																			
257Apole	257	D1244-D2	Apolemia undescribed sp	9cdc64f105c7bca4092bcbe9d60554d7	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea	7	RUN3	134	SILVA	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae	Mysinae				Eukaryota	90.18	Metazoa	90.18	Ecdysozoa	90.18	Arthropoda	90.18	Crustacea	90.18	Malacostraca	90.18	Eumalacostraca	90.18	Peracarida	90.18	Mysidacea	90.18	Mysida	90.18	Mysidae	90.53	Mysinae	90.18	Calyptommini	36.29	Calyptomma	18.19	Calyptomma sp. ZMBM77827	18.19										
257Apole	257	D1244-D2	Apolemia undescribed sp	9cdc64f105c7bca4092bcbe9d60554d7	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae_Mysinae	7	RUN3	134	GenBank	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae	Mysinae				Eukaryota	90.18	Metazoa	90.18	Ecdysozoa	90.18	Arthropoda	90.18	Crustacea	90.18	Malacostraca	90.18	Eumalacostraca	90.18	Peracarida	90.18	Mysidacea	90.18	Mysida	90.18	Mysidae	90.53	Mysinae	90.18	Calyptommini	36.29	Calyptomma	18.19	Calyptomma sp. ZMBM77827	18.19										
257Apole	257	D1244-D2	Apolemia undescribed sp	a6b6e9e6d59a82903181d2af5192ccb0	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae_Mysinae_	84	RUN3	272	SILVA	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae	Mysinae				Eukaryota	92.44	Metazoa	92.44	Ecdysozoa	92.44	Arthropoda	92.44	Crustacea	92.44	Malacostraca	92.44	Eumalacostraca	92.44	Peracarida	92.44	Mysidacea	92.44	Mysida	92.44	Mysidae	92.44	Mysinae	92.44	Mysini	36.97	Praunus	18.48	Praunus flexuosus	18.48										
257Apole	257	D1244-D2	Apolemia undescribed sp	dfa3f4740a0442f556d30b0d069da507	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae_Mysinae_	57	RUN3	272	SILVA	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae	Mysinae				Eukaryota	92.44	Metazoa	92.44	Ecdysozoa	92.44	Arthropoda	92.44	Crustacea	92.44	Malacostraca	92.44	Eumalacostraca	92.44	Peracarida	92.44	Mysidacea	92.44	Mysida	92.44	Mysidae	92.44	Mysinae	92.44	Mysini	36.97	Praunus	18.48	Praunus flexuosus	18.48										
257Apole	257	D1244-D2	Apolemia undescribed sp	a6b6e9e6d59a82903181d2af5192ccb0	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae_Mysinae_	84	RUN3	272	GenBank	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae	Mysinae	Mysinae			Eukaryota	92.44	Metazoa	92.44	Ecdysozoa	92.44	Arthropoda	92.44	Crustacea	92.44	Malacostraca	92.44	Eumalacostraca	92.44	Peracarida	92.44	Mysidacea	92.44	Mysida	92.44	Mysidae	92.44	Mysinae	92.44	Mysini	36.97	Praunus	18.48	Praunus flexuosus	18.48										
257Apole	257	D1244-D2	Apolemia undescribed sp	dfa3f4740a0442f556d30b0d069da507	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae_Mysinae_	57	RUN3	272	GenBank	Mysid	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida	Mysidae	Mysinae	Mysinae			Eukaryota	92.44	Metazoa	92.44	Ecdysozoa	92.44	Arthropoda	92.44	Crustacea	92.44	Malacostraca	92.44	Eumalacostraca	92.44	Peracarida	92.44	Mysidacea	92.44	Mysida	92.44	Mysidae	92.44	Mysinae	92.44	Mysini	36.97	Praunus	18.48	Praunus flexuosus	18.48										
26_Forsk	26	D1021-BW13	Forskalia sp.	8c108637665b6ce77ce4e3bf3ca18043	Eukaryota_Metazoa_Cnidaria	2	RUN0	179	GenBank	Contamination													Eukaryota	90.91	environmental samples	18.18	uncultured eukaryote	18.18																																		
260Apole	260	D1245-D1	Apolemia rubriversa	bc9a786d5f8d9d53418266a0cf194ebf	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_	99	RUN3	134	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	89.68	Metazoa	89.68	Ecdysozoa	89.68	Arthropoda	89.68	Crustacea	89.68	Maxillopoda	89.68	Copepoda	89.68	Calanoida	89.68	Scolecitrichidae	36.26	Scaphocalanus	18.17	Scaphocalanus magnus	45.43																		
260Apole	260	D1245-D1	Apolemia rubriversa	4828b6a447373cfe596b2a9e927a4e4a	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_	70	RUN3	134	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	89.68	Metazoa	89.68	Ecdysozoa	89.68	Arthropoda	89.68	Crustacea	89.68	Maxillopoda	89.68	Copepoda	89.68	Calanoida	89.68	Scolecitrichidae	36.26	Scaphocalanus	18.17	Scaphocalanus magnus	45.43																		
260Apole	260	D1245-D1	Apolemia rubriversa	bc9a786d5f8d9d53418266a0cf194ebf	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Scolecitrichidae_Scaphocalanus_Scaphocalanus magnus_	99	RUN3	134	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	89.68	Metazoa	89.68	Ecdysozoa	89.68	Arthropoda	89.68	Crustacea	89.68	Maxillopoda	89.68	Copepoda	89.68	Calanoida	89.68	Scolecitrichidae	36.26	Scaphocalanus	18.17	Scaphocalanus magnus	45.43																		
260Apole	260	D1245-D1	Apolemia rubriversa	4828b6a447373cfe596b2a9e927a4e4a	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Scolecitrichidae_Scaphocalanus_Scaphocalanus magnus_	70	RUN3	134	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	89.68	Metazoa	89.68	Ecdysozoa	89.68	Arthropoda	89.68	Crustacea	89.68	Maxillopoda	89.68	Copepoda	89.68	Calanoida	89.68	Scolecitrichidae	36.26	Scaphocalanus	18.17	Scaphocalanus magnus	45.43																		
260Apole	260	D1245-D1	Apolemia rubriversa	3ec331b00627c73e3141c56040362b75	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	152	RUN3	152	GenBank	Copepod													Eukaryota	91.67	environmental samples	91.67	uncultured eukaryote	91.67																																		
260Apole	260	D1245-D1	Apolemia rubriversa	3c209b7f8927f275a05d5b7e2e713d9f	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	131	RUN3	152	GenBank	Copepod													Eukaryota	91.46	environmental samples	91.46	uncultured eukaryote	91.46																																		
260Apole	260	D1245-D1	Apolemia rubriversa	d34ac98d8b4337c4dbc27898ecb9ea9b	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	19	RUN3	166	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	90.63	Metazoa	90.63	Ecdysozoa	90.63	Arthropoda	90.63	Crustacea	90.63	Maxillopoda	90.63	Copepoda	90.63	Calanoida	90.63	Aetideidae	36.32	Undeuchaeta	18.16	Undeuchaeta major	18.16																		
260Apole	260	D1245-D1	Apolemia rubriversa	497790fe6efbfb8a9864556fa43aa8ad	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	281	RUN3	166	GenBank	Copepod													Eukaryota	91.46	Metazoa	54.95	Ecdysozoa	54.95	Arthropoda	54.95	Crustacea	54.95	Maxillopoda	54.95	Copepoda	54.95	Calanoida	54.95	Aetideidae	36.63	Undeuchaeta	18.31	Undeuchaeta major	18.31																		
260Apole	260	D1245-D1	Apolemia rubriversa	d34ac98d8b4337c4dbc27898ecb9ea9b	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	19	RUN3	166	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	90.63	Metazoa	90.63	Ecdysozoa	90.63	Arthropoda	90.63	Crustacea	90.63	Maxillopoda	90.63	Copepoda	90.63	Calanoida	90.63	Aetideidae	36.32	Undeuchaeta	18.16	Undeuchaeta major	18.16																		
260Apole	260	D1245-D1	Apolemia rubriversa	2c2c86b89da25d56756752ff40222b70	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	291	RUN3	179	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	90.62	Metazoa	72.52	Ecdysozoa	72.52	Arthropoda	72.52	Crustacea	72.52	Maxillopoda	72.52	Copepoda	72.52	Calanoida	72.52	Scolecitrichidae	54.42	Scolecithricella	18.22	Scolecithricella longispinosa	18.22																		
260Apole	260	D1245-D1	Apolemia rubriversa	981b923ed84fcd6fa90a1fce603b8f74	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	185	RUN3	179	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	90.62	Metazoa	72.52	Ecdysozoa	72.52	Arthropoda	72.52	Crustacea	72.52	Maxillopoda	72.52	Copepoda	72.52	Calanoida	72.52	Scolecitrichidae	54.42	Scolecithricella	18.22	Scolecithricella longispinosa	18.22																		
260Apole	260	D1245-D1	Apolemia rubriversa	2c2c86b89da25d56756752ff40222b70	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	291	RUN3	179	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	90.62	Metazoa	72.52	Ecdysozoa	72.52	Arthropoda	72.52	Crustacea	72.52	Maxillopoda	72.52	Copepoda	72.52	Calanoida	72.52	Scolecitrichidae	54.42	Scolecithricella	18.22	Scolecithricella longispinosa	18.22																		
260Apole	260	D1245-D1	Apolemia rubriversa	981b923ed84fcd6fa90a1fce603b8f74	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	185	RUN3	179	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	90.62	Metazoa	72.52	Ecdysozoa	72.52	Arthropoda	72.52	Crustacea	72.52	Maxillopoda	72.52	Copepoda	72.52	Calanoida	72.52	Scolecitrichidae	54.42	Scolecithricella	18.22	Scolecithricella longispinosa	18.22																		
260Apole	260	D1245-D1	Apolemia rubriversa	8d80c1d4c0158676b369922c6ce45a4b	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Eucalanidae	1181	RUN3	272	GenBank	Copepod													Eukaryota	91.58	environmental samples	91.58	uncultured eukaryote	91.58																																		
261Sphae	261	D1245-D6	Sphaeronectes christiansonae	7d242316ffb324b961e5c49e3a9f9229	Eukaryota_Metazoa_Cnidaria_Scyphozoa_Coronatae	61	RUN3	272	SILVA	Scyphomedusa	Cnidaria	Scyphozoa	Coronatae										Eukaryota	92.30	Metazoa	92.30	Cnidaria	92.30	Scyphozoa	92.30	Coronatae	73.94	Nausithoidae	18.48	Nausithoe	18.48	Nausithoe atlantica	18.48																								
261Sphae	261	D1245-D6	Sphaeronectes christiansonae	16d8a9bce66b31c870dd846b823e2a89	Eukaryota_Metazoa_Cnidaria_Scyphozoa_Coronatae	47	RUN3	272	SILVA	Scyphomedusa	Cnidaria	Scyphozoa	Coronatae										Eukaryota	92.30	Metazoa	92.30	Cnidaria	92.30	Scyphozoa	92.30	Coronatae	73.94	Nausithoidae	18.48	Nausithoe	18.48	Nausithoe atlantica	18.48																								
261Sphae	261	D1245-D6	Sphaeronectes christiansonae	7d242316ffb324b961e5c49e3a9f9229	Eukaryota_Metazoa_Cnidaria_Scyphozoa	61	RUN3	272	GenBank	Scyphomedusa	Cnidaria	Scyphozoa	Coronatae										Eukaryota	92.30	Metazoa	92.30	Cnidaria	92.30	Scyphozoa	92.30	Coronatae	73.94	Nausithoidae	18.48	Nausithoe	18.48	Nausithoe atlantica	18.48																								
261Sphae	261	D1245-D6	Sphaeronectes christiansonae	16d8a9bce66b31c870dd846b823e2a89	Eukaryota_Metazoa_Cnidaria_Scyphozoa	47	RUN3	272	GenBank	Scyphomedusa	Cnidaria	Scyphozoa	Coronatae										Eukaryota	92.30	Metazoa	92.30	Cnidaria	92.30	Scyphozoa	92.30	Coronatae	73.94	Nausithoidae	18.48	Nausithoe	18.48	Nausithoe atlantica	18.48																								
262Forsk	262	D1245-D9	Forskalia sp.	fae478fd9325d8c84372c8320fe1bec8	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Scolecitrichidae	25	RUN3	134	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella longispinosa					Eukaryota	87.98	Metazoa	53.26	Ecdysozoa	53.26	Arthropoda	53.26	Crustacea	53.26	Maxillopoda	53.26	Copepoda	53.26	Calanoida	53.26	Scolecitrichidae	53.26	Scolecithricella	17.99	Scolecithricella longispinosa	89.98																		
262Forsk	262	D1245-D9	Forskalia sp.	a76a44a4f8882a1b04400aa58008e366	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Scolecitrichidae	21	RUN3	134	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella longispinosa					Eukaryota	87.98	Metazoa	53.26	Ecdysozoa	53.26	Arthropoda	53.26	Crustacea	53.26	Maxillopoda	53.26	Copepoda	53.26	Calanoida	53.26	Scolecitrichidae	53.26	Scolecithricella	17.99	Scolecithricella longispinosa	89.98																		
262Forsk	262	D1245-D9	Forskalia sp.	06a38157edb59e246a402279a306fe50	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	44	RUN3	134	GenBank	Copepod													Eukaryota	90.86	Metazoa	54.69	Ecdysozoa	54.69	Arthropoda	54.69	Crustacea	54.69	Maxillopoda	54.69	Copepoda	54.69	Calanoida	54.69	Aetideidae	36.51	Gaetanus	18.25	Gaetanus variabilis	18.25																		
262Forsk	262	D1245-D9	Forskalia sp.	b497273a1033bf8f41da5e2e2da68c4f	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	40	RUN3	134	GenBank	Copepod													Eukaryota	90.86	Metazoa	54.69	Ecdysozoa	54.69	Arthropoda	54.69	Crustacea	54.69	Maxillopoda	54.69	Copepoda	54.69	Calanoida	54.69	Aetideidae	36.51	Gaetanus	18.25	Gaetanus variabilis	18.25																		
262Forsk	262	D1245-D9	Forskalia sp.	fae478fd9325d8c84372c8320fe1bec8	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Scolecitrichidae_Scolecithricella_Scolecithricella longispinosa_	25	RUN3	134	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella longispinosa					Eukaryota	87.98	Metazoa	53.26	Ecdysozoa	53.26	Arthropoda	53.26	Crustacea	53.26	Maxillopoda	53.26	Copepoda	53.26	Calanoida	53.26	Scolecitrichidae	53.26	Scolecithricella	17.99	Scolecithricella longispinosa	89.98																		
262Forsk	262	D1245-D9	Forskalia sp.	a76a44a4f8882a1b04400aa58008e366	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Scolecitrichidae_Scolecithricella_Scolecithricella longispinosa_	21	RUN3	134	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella longispinosa					Eukaryota	87.98	Metazoa	53.26	Ecdysozoa	53.26	Arthropoda	53.26	Crustacea	53.26	Maxillopoda	53.26	Copepoda	53.26	Calanoida	53.26	Scolecitrichidae	53.26	Scolecithricella	17.99	Scolecithricella longispinosa	89.98																		
262Forsk	262	D1245-D9	Forskalia sp.	3ec331b00627c73e3141c56040362b75	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	131	RUN3	152	GenBank	Copepod													Eukaryota	91.67	environmental samples	91.67	uncultured eukaryote	91.67																																		
262Forsk	262	D1245-D9	Forskalia sp.	89e3d04f3144d57c07a46798464b6536	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	105	RUN3	152	GenBank	Copepod													Eukaryota	91.46	environmental samples	91.46	uncultured eukaryote	91.46																																		
262Forsk	262	D1245-D9	Forskalia sp.	497790fe6efbfb8a9864556fa43aa8ad	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	291	RUN3	166	GenBank	Copepod													Eukaryota	91.46	Metazoa	54.95	Ecdysozoa	54.95	Arthropoda	54.95	Crustacea	54.95	Maxillopoda	54.95	Copepoda	54.95	Calanoida	54.95	Aetideidae	36.63	Undeuchaeta	18.31	Undeuchaeta major	18.31																		
262Forsk	262	D1245-D9	Forskalia sp.	770c1764043f8908b23bb43efc424a13	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	463	RUN3	166	GenBank	Copepod													Eukaryota	91.11	Metazoa	54.75	Ecdysozoa	54.75	Arthropoda	54.75	Crustacea	54.75	Maxillopoda	54.75	Copepoda	54.75	Calanoida	54.75	Aetideidae	36.50	Undeuchaeta	18.25	Undeuchaeta major	18.25																		
262Forsk	262	D1245-D9	Forskalia sp.	2c2c86b89da25d56756752ff40222b70	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	84	RUN3	179	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	90.62	Metazoa	72.52	Ecdysozoa	72.52	Arthropoda	72.52	Crustacea	72.52	Maxillopoda	72.52	Copepoda	72.52	Calanoida	72.52	Scolecitrichidae	54.42	Scolecithricella	18.22	Scolecithricella longispinosa	18.22																		
262Forsk	262	D1245-D9	Forskalia sp.	2c2c86b89da25d56756752ff40222b70	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	84	RUN3	179	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida								Eukaryota	90.62	Metazoa	72.52	Ecdysozoa	72.52	Arthropoda	72.52	Crustacea	72.52	Maxillopoda	72.52	Copepoda	72.52	Calanoida	72.52	Scolecitrichidae	54.42	Scolecithricella	18.22	Scolecithricella longispinosa	18.22																		
